FID,fire_zone_type,place_fips,place_name,neighborhood,x,y
5640402,,59346,Ramona CDP,,-116.8631065,33.0439855
5640403,,59346,Ramona CDP,,-116.8601017,33.0364374
5640404,,59346,Ramona CDP,,-116.852485,33.0374845
5640405,LRA,59346,Ramona CDP,,-116.853401,33.042497
5640406,,59346,Ramona CDP,,-116.864545,33.0281865
5640407,,59346,Ramona CDP,,-116.8708561,33.03182204
5640408,,59346,Ramona CDP,,-116.8704405,33.0330765
5640409,,59346,Ramona CDP,,-116.8670802,33.03344693
5640410,,59346,Ramona CDP,,-116.869249,33.03383383
5640411,,59346,Ramona CDP,,-116.8661397,33.03406995
5640412,,59346,Ramona CDP,,-116.8707327,33.03431755
5640413,,59346,Ramona CDP,,-116.8665873,33.03611753
5640414,,59346,Ramona CDP,,-116.855307,33.027372
5640415,,59346,Ramona CDP,,-116.858791,33.028125
5640416,,59346,Ramona CDP,,-116.8593545,33.032421
5640417,,59346,Ramona CDP,,-116.860052,33.0361745
5640418,,59346,Ramona CDP,,-116.8487305,33.059153
5640419,,59346,Ramona CDP,,-116.845361,33.059626
5640420,SRA,59346,Ramona CDP,,-116.839591,33.048642
5640421,SRA,59346,Ramona CDP,,-116.8450074,33.04249913
5640422,,59346,Ramona CDP,,-116.83797,33.02759286
5640423,SRA,59346,Ramona CDP,,-116.8336665,33.0298705
5640427,,59346,Ramona CDP,,-116.8913365,33.02470116
5640428,,59346,Ramona CDP,,-116.876732,33.0152075
5640429,,59346,Ramona CDP,,-116.8744615,33.0152985
5640430,,59346,Ramona CDP,,-116.8679415,33.01818305
5640431,LRA,59346,Ramona CDP,,-116.8549239,33.02414073
5640432,,59346,Ramona CDP,,-116.8539547,33.02509566
5640433,,59346,Ramona CDP,,-116.858249,33.02603428
5640434,,59346,Ramona CDP,,-116.850728,33.0178435
5640435,,59346,Ramona CDP,,-116.8639802,33.00671986
5640436,,59346,Ramona CDP,,-116.839785,33.020886
5640437,,59346,Ramona CDP,,-116.8435394,33.01585709
5746245,,59346,Ramona CDP,,-116.933928,33.05145
5746246,,59346,Ramona CDP,,-116.934429,33.0534195
5746247,,59346,Ramona CDP,,-116.9299753,33.05358598
5746248,SRA,59346,Ramona CDP,,-116.9032672,33.04642825
5746249,SRA,59346,Ramona CDP,,-116.8955209,33.05249184
5746250,LRA,59346,Ramona CDP,,-116.9016415,33.045409
5746251,,59346,Ramona CDP,,-116.8948791,33.03044519
5746252,,59346,Ramona CDP,,-116.9000655,33.030738
5746253,,59346,Ramona CDP,,-116.900926,33.03375543
5746255,,59346,Ramona CDP,,-116.9486878,33.02530084
5746257,SRA,59346,Ramona CDP,,-116.9222275,33.01940979
5746258,SRA,59346,Ramona CDP,,-116.9319805,33.0113355
5746259,,59346,Ramona CDP,,-116.898903,33.021701
5746260,,59346,Ramona CDP,,-116.8993145,33.0267635
5746261,SRA,59346,Ramona CDP,,-116.8990879,33.0091116
5746264,SRA,59346,Ramona CDP,,-116.8740196,33.08320929
5746265,SRA,59346,Ramona CDP,,-116.8785465,33.0643095
5746266,SRA,59346,Ramona CDP,,-116.8588308,33.07742136
5746267,SRA,59346,Ramona CDP,,-116.8576739,33.07915298
5746268,SRA,59346,Ramona CDP,,-116.8618351,33.07124663
5746269,SRA,59346,Ramona CDP,,-116.8371329,33.08367371
5746270,SRA,59346,Ramona CDP,,-116.8454478,33.07323135
5746271,SRA,59346,Ramona CDP,,-116.8240115,33.06912133
5746277,SRA,59346,Ramona CDP,,-116.8915758,33.04666475
5746278,SRA,59346,Ramona CDP,,-116.8901043,33.04856145
5746279,,59346,Ramona CDP,,-116.8610985,33.06114567
5746280,,59346,Ramona CDP,,-116.8704778,33.04709951
5746281,,59346,Ramona CDP,,-116.8696488,33.05040559
5746282,,59346,Ramona CDP,,-116.858945,33.0456625
5746283,SRA,59346,Ramona CDP,,-116.8560635,33.04702236
5746284,SRA,59346,Ramona CDP,,-116.8513425,33.04808368
5746285,,59346,Ramona CDP,,-116.8837018,33.03958299
5746286,,59346,Ramona CDP,,-116.886703,33.0425605
5746287,LRA,59346,Ramona CDP,,-116.8907185,33.0446445
5746288,,59346,Ramona CDP,,-116.8744425,33.03666615
5746289,,59346,Ramona CDP,,-116.8740949,33.03709619
5746290,,59346,Ramona CDP,,-116.8789249,33.04371145
5746291,,59346,Ramona CDP,,-116.8833994,33.0444016
5746292,,59346,Ramona CDP,,-116.8912771,33.02858416
5746293,,59346,Ramona CDP,,-116.892823,33.0298925
5746294,,59346,Ramona CDP,,-116.8879308,33.03185109
5746295,,59346,Ramona CDP,,-116.8868911,33.03255005
5746296,,59346,Ramona CDP,,-116.8876397,33.0332345
5746297,,59346,Ramona CDP,,-116.8941089,33.03393778
5746298,,59346,Ramona CDP,,-116.8820712,33.0273897
5746299,,59346,Ramona CDP,,-116.8747993,33.0287265
5746300,,59346,Ramona CDP,,-116.8751088,33.03327056
5746301,,59346,Ramona CDP,,-116.8742817,33.033735
5746302,,59346,Ramona CDP,,-116.8734695,33.0346805
5746303,,59346,Ramona CDP,,-116.8722079,33.03683863
5746304,,59346,Ramona CDP,,-116.8657458,33.03769641
5746305,,59346,Ramona CDP,,-116.863203,33.04275136
5746306,,59346,Ramona CDP,,-116.8695132,33.04531238
5746307,,59346,Ramona CDP,,-116.8652892,33.04550292
5746308,,59346,Ramona CDP,,-116.8549905,33.03713465
5746309,,59346,Ramona CDP,,-116.8597638,33.03987114
5746310,,59346,Ramona CDP,,-116.8613196,33.04015481
5746311,LRA,59346,Ramona CDP,,-116.8561925,33.044829
5746312,,59346,Ramona CDP,,-116.862484,33.029739
5746313,,59346,Ramona CDP,,-116.8651796,33.03293297
5746314,,59346,Ramona CDP,,-116.867809,33.0338985
5746315,,59346,Ramona CDP,,-116.870638,33.03436984
5746316,,59346,Ramona CDP,,-116.8709771,33.03505368
5746317,,59346,Ramona CDP,,-116.8567482,33.03026479
5746318,,59346,Ramona CDP,,-116.8526245,33.035625
5746319,,59346,Ramona CDP,,-116.8372847,33.06303154
5746320,,59346,Ramona CDP,,-116.8445005,33.05056329
5746321,SRA,59346,Ramona CDP,,-116.8227065,33.0480585
5746322,,59346,Ramona CDP,,-116.8499627,33.03917753
5746323,,59346,Ramona CDP,,-116.845911,33.04118
5746324,SRA,59346,Ramona CDP,,-116.845324,33.04381926
5746325,,59346,Ramona CDP,,-116.8497689,33.0273599
5746326,,59346,Ramona CDP,,-116.8479088,33.03478971
5746327,,59346,Ramona CDP,,-116.8375815,33.0276575
5746330,,59346,Ramona CDP,,-116.885811,33.02556778
5746331,,59346,Ramona CDP,,-116.883175,33.023947
5746332,,59346,Ramona CDP,,-116.87878,33.0253265
5746333,,59346,Ramona CDP,,-116.8805247,33.01707226
5746334,,59346,Ramona CDP,,-116.8643965,33.018123
5746335,,59346,Ramona CDP,,-116.871609,33.0244465
5746336,,59346,Ramona CDP,,-116.8618165,33.0264565
5746337,,59346,Ramona CDP,,-116.86401,33.0269165
5746338,LRA,59346,Ramona CDP,,-116.8585735,33.0222815
5746339,,59346,Ramona CDP,,-116.8543364,33.02420732
5746340,,59346,Ramona CDP,,-116.8574553,33.00969888
5746342,,59346,Ramona CDP,,-116.8668669,33.00826523
5746343,,59346,Ramona CDP,,-116.846536,33.018789
5746360,SRA,59346,Ramona CDP,,-116.8495126,33.00732063
5851616,SRA,59346,Ramona CDP,,-116.897663,33.0492865
5851617,SRA,59346,Ramona CDP,,-116.9011664,33.04958861
5851618,,59346,Ramona CDP,,-116.896756,33.0396205
5851619,,59346,Ramona CDP,,-116.8963519,33.04305607
5851620,,59346,Ramona CDP,,-116.8970335,33.0277115
5851621,,59346,Ramona CDP,,-116.8968098,33.02963731
5851622,,59346,Ramona CDP,,-116.8974925,33.0335945
5851624,SRA,59346,Ramona CDP,,-116.9510952,33.01474932
5851628,,59346,Ramona CDP,,-116.939895,33.01523018
5851632,SRA,59346,Ramona CDP,,-116.926463,33.024876
5851633,SRA,59346,Ramona CDP,,-116.9365837,33.01196603
5851634,SRA,59346,Ramona CDP,,-116.9375296,33.01306865
5851635,,59346,Ramona CDP,,-116.9374561,33.01583215
5851636,SRA,59346,Ramona CDP,,-116.9225794,33.00913273
5851637,SRA,59346,Ramona CDP,,-116.8996301,33.00927343
5851639,SRA,59346,Ramona CDP,,-116.8722678,33.08414699
5851640,SRA,59346,Ramona CDP,,-116.8869678,33.07378691
5851641,SRA,59346,Ramona CDP,,-116.888943,33.0808635
5851642,SRA,59346,Ramona CDP,,-116.88683,33.071688
5851643,SRA,59346,Ramona CDP,,-116.8751386,33.06722548
5851644,SRA,59346,Ramona CDP,,-116.8629162,33.07714058
5851645,SRA,59346,Ramona CDP,,-116.8628658,33.06790179
5851646,SRA,59346,Ramona CDP,,-116.8623353,33.07129297
5851647,,59346,Ramona CDP,,-116.8575155,33.069755
5851648,SRA,59346,Ramona CDP,,-116.8594251,33.07196272
5851649,SRA,59346,Ramona CDP,,-116.8318149,33.07632734
5851650,,59346,Ramona CDP,,-116.8499405,33.0655815
5851662,SRA,59346,Ramona CDP,,-116.880726,33.0589125
5851663,SRA,59346,Ramona CDP,,-116.8735028,33.06012745
5851664,LRA,59346,Ramona CDP,,-116.8920106,33.04624337
5851665,SRA,59346,Ramona CDP,,-116.883716,33.0544135
5851666,SRA,59346,Ramona CDP,,-116.8812477,33.04815302
5851667,,59346,Ramona CDP,,-116.8624351,33.05619128
5851668,,59346,Ramona CDP,,-116.8664485,33.059643
5851669,SRA,59346,Ramona CDP,,-116.8724736,33.06095134
5851670,SRA,59346,Ramona CDP,,-116.8528024,33.05516061
5851671,,59346,Ramona CDP,,-116.851832,33.062473
5851672,,59346,Ramona CDP,,-116.8649615,33.04637282
5851673,,59346,Ramona CDP,,-116.8637792,33.04686946
5851674,,59346,Ramona CDP,,-116.8609947,33.04579051
5851675,LRA,59346,Ramona CDP,,-116.8573434,33.04658724
5851676,,59346,Ramona CDP,,-116.88879,33.0373855
5851677,,59346,Ramona CDP,,-116.8895865,33.0378045
5851678,,59346,Ramona CDP,,-116.893866,33.0411865
5851679,,59346,Ramona CDP,,-116.89275,33.0415505
5851680,,59346,Ramona CDP,,-116.8728614,33.03742654
5851681,,59346,Ramona CDP,,-116.8894156,33.03059264
5851682,,59346,Ramona CDP,,-116.8769073,33.02713657
5851683,,59346,Ramona CDP,,-116.880074,33.028853
5851684,,59346,Ramona CDP,,-116.8806911,33.03580826
5851685,,59346,Ramona CDP,,-116.8675311,33.03662201
5851686,,59346,Ramona CDP,,-116.8705176,33.03747752
5851687,,59346,Ramona CDP,,-116.8725222,33.03793702
5851688,,59346,Ramona CDP,,-116.865289,33.039459
5851689,,59346,Ramona CDP,,-116.8678293,33.04057283
5851690,,59346,Ramona CDP,,-116.8719296,33.04132603
5851691,,59346,Ramona CDP,,-116.8634497,33.04162602
5851692,,59346,Ramona CDP,,-116.8724855,33.0421575
5851693,,59346,Ramona CDP,,-116.8550497,33.03690084
5851694,,59346,Ramona CDP,,-116.8566335,33.03778193
5851695,,59346,Ramona CDP,,-116.853775,33.03979746
5851696,LRA,59346,Ramona CDP,,-116.8546723,33.04366755
5851697,,59346,Ramona CDP,,-116.8631175,33.02960615
5851698,,59346,Ramona CDP,,-116.8721539,33.03318763
5851699,,59346,Ramona CDP,,-116.8668864,33.03392283
5851700,,59346,Ramona CDP,,-116.8666841,33.03404667
5851701,,59346,Ramona CDP,,-116.8725032,33.0342825
5851702,,59346,Ramona CDP,,-116.8677855,33.03507165
5851703,,59346,Ramona CDP,,-116.871767,33.035399
5851704,,59346,Ramona CDP,,-116.8533418,33.02786822
5851705,,59346,Ramona CDP,,-116.8581644,33.02972979
5851706,,59346,Ramona CDP,,-116.8565233,33.03358735
5851707,,59346,Ramona CDP,,-116.8559246,33.03402999
5851708,,59346,Ramona CDP,,-116.853802,33.0361775
5851709,,59346,Ramona CDP,,-116.845248,33.0559085
5851710,,59346,Ramona CDP,,-116.8434111,33.06019095
5851711,,59346,Ramona CDP,,-116.8491535,33.0616225
5851712,,59346,Ramona CDP,,-116.8460698,33.06279841
5851713,SRA,59346,Ramona CDP,,-116.8487022,33.04582015
5851714,,59346,Ramona CDP,,-116.8486384,33.03835323
5851715,SRA,59346,Ramona CDP,,-116.8501997,33.04209398
5851716,SRA,59346,Ramona CDP,,-116.8308865,33.042503
5851717,,59346,Ramona CDP,,-116.848577,33.0292405
5851718,,59346,Ramona CDP,,-116.843949,33.032184
5851719,SRA,59346,Ramona CDP,,-116.8286685,33.03479985
5851721,,59346,Ramona CDP,,-116.8898342,33.02505611
5851722,,59346,Ramona CDP,,-116.8775195,33.0189895
5851723,,59346,Ramona CDP,,-116.8784064,33.02135013
5851724,,59346,Ramona CDP,,-116.8743065,33.02218564
5851725,,59346,Ramona CDP,,-116.8804222,33.02429935
5851726,,59346,Ramona CDP,,-116.8741918,33.02501769
5851727,,59346,Ramona CDP,,-116.8887015,33.016669
5851728,,59346,Ramona CDP,,-116.8831635,33.01764328
5851729,,59346,Ramona CDP,,-116.8660475,33.0181795
5851730,,59346,Ramona CDP,,-116.8716872,33.0187824
5851731,SRA,59346,Ramona CDP,,-116.8509375,33.01344
5851732,SRA,59346,Ramona CDP,,-116.859115,33.0153625
5851733,SRA,59346,Ramona CDP,,-116.8595729,33.0163167
5851734,SRA,59346,Ramona CDP,,-116.8597615,33.016829
5851735,SRA,59346,Ramona CDP,,-116.8613985,33.0021905
5851736,,59346,Ramona CDP,,-116.8466045,33.01929663
5851737,,59346,Ramona CDP,,-116.843038,33.023609
5957409,SRA,59346,Ramona CDP,,-116.909833,33.0599925
5957410,,59346,Ramona CDP,,-116.9122049,33.04084021
5957411,,59346,Ramona CDP,,-116.900506,33.039804
5957412,LRA,59346,Ramona CDP,,-116.896759,33.044847
5957414,,59346,Ramona CDP,,-116.9411575,33.02172194
5957415,,59346,Ramona CDP,,-116.9452337,33.02311009
5957417,SRA,59346,Ramona CDP,,-116.9402535,33.014725
5957419,SRA,59346,Ramona CDP,,-116.930069,33.0186
5957420,SRA,59346,Ramona CDP,,-116.9314949,33.01873024
5957421,SRA,59346,Ramona CDP,,-116.9230405,33.021308
5957422,SRA,59346,Ramona CDP,,-116.9273885,33.021585
5957424,SRA,59346,Ramona CDP,,-116.9358535,33.0124705
5957425,SRA,59346,Ramona CDP,,-116.9184723,33.00883172
5957426,SRA,59346,Ramona CDP,,-116.9179577,33.00903497
5957427,SRA,59346,Ramona CDP,,-116.921983,33.0113205
5957428,SRA,59346,Ramona CDP,,-116.9238945,33.01616869
5957429,SRA,59346,Ramona CDP,,-116.9083657,33.01048526
5957430,,59346,Ramona CDP,,-116.9079187,33.01305303
5957438,SRA,59346,Ramona CDP,,-116.8522103,33.08416342
5957439,SRA,59346,Ramona CDP,,-116.8843558,33.07380391
5957440,SRA,59346,Ramona CDP,,-116.893404,33.07487812
5957441,SRA,59346,Ramona CDP,,-116.8636086,33.07354127
5957442,SRA,59346,Ramona CDP,,-116.8714193,33.07093343
5957443,SRA,59346,Ramona CDP,,-116.855119,33.0701685
5957444,SRA,59346,Ramona CDP,,-116.8357171,33.08068488
5957445,SRA,59346,Ramona CDP,,-116.836124,33.08085939
5957446,SRA,59346,Ramona CDP,,-116.847279,33.070717
5957449,,59346,Ramona CDP,,-116.8518029,33.06370242
5957450,,59346,Ramona CDP,,-116.866516,33.0504645
5957451,LRA,59346,Ramona CDP,,-116.8567894,33.04621109
5957452,,59346,Ramona CDP,,-116.8612283,33.04665817
5957453,,59346,Ramona CDP,,-116.8887925,33.042269
5957454,LRA,59346,Ramona CDP,,-116.888444,33.0439725
5957455,,59346,Ramona CDP,,-116.877416,33.038031
5957456,,59346,Ramona CDP,,-116.8771895,33.04044367
5957457,,59346,Ramona CDP,,-116.8758485,33.0418825
5957458,,59346,Ramona CDP,,-116.8739415,33.04539875
5957459,,59346,Ramona CDP,,-116.8907235,33.03287374
5957460,,59346,Ramona CDP,,-116.8733886,33.03120619
5957461,,59346,Ramona CDP,,-116.8783175,33.034981
5957462,,59346,Ramona CDP,,-116.8730093,33.0356831
5957463,,59346,Ramona CDP,,-116.8695006,33.03933327
5957464,,59346,Ramona CDP,,-116.8646596,33.03942767
5957465,,59346,Ramona CDP,,-116.8673084,33.03948649
5957466,,59346,Ramona CDP,,-116.8669242,33.04068501
5957467,,59346,Ramona CDP,,-116.8669913,33.04122625
5957468,,59346,Ramona CDP,,-116.863454,33.0427585
5957469,,59346,Ramona CDP,,-116.8643387,33.04349963
5957470,,59346,Ramona CDP,,-116.8519803,33.04040177
5957471,,59346,Ramona CDP,,-116.8590655,33.0432255
5957472,,59346,Ramona CDP,,-116.8597095,33.04339554
5957473,,59346,Ramona CDP,,-116.8603811,33.04376749
5957474,LRA,59346,Ramona CDP,,-116.8564888,33.04463055
5957475,,59346,Ramona CDP,,-116.8574158,33.0447624
5957476,,59346,Ramona CDP,,-116.8646706,33.03156699
5957477,,59346,Ramona CDP,,-116.868343,33.03301367
5957478,,59346,Ramona CDP,,-116.8708665,33.033697
5957479,,59346,Ramona CDP,,-116.8670665,33.034148
5957480,,59346,Ramona CDP,,-116.8560765,33.03269634
5957481,,59346,Ramona CDP,,-116.840944,33.05676549
5957482,,59346,Ramona CDP,,-116.8500045,33.0582
5957483,SRA,59346,Ramona CDP,,-116.8396985,33.059247
5957484,SRA,59346,Ramona CDP,,-116.839577,33.0535265
5957485,SRA,59346,Ramona CDP,,-116.843517,33.0423745
5957486,,59346,Ramona CDP,,-116.8463493,33.03545898
5957488,,59346,Ramona CDP,,-116.8868587,33.02405358
5957489,,59346,Ramona CDP,,-116.8842365,33.024855
5957490,,59346,Ramona CDP,,-116.886747,33.02627159
5957491,,59346,Ramona CDP,,-116.875265,33.027017
5957492,,59346,Ramona CDP,,-116.883501,33.0100325
5957493,,59346,Ramona CDP,,-116.8713715,33.022499
5957494,LRA,59346,Ramona CDP,,-116.858033,33.022517
5957495,,59346,Ramona CDP,,-116.8519978,33.02544225
5957497,,59346,Ramona CDP,,-116.8454615,33.019042
5957498,,59346,Ramona CDP,,-116.8413808,33.02323527
5957499,,59346,Ramona CDP,,-116.8436725,33.027039
6063090,SRA,59346,Ramona CDP,,-116.8949905,33.08187451
6063181,,59346,Ramona CDP,,-116.946971,33.028366
6063182,SRA,59346,Ramona CDP,,-116.897246,33.054957
6063183,,59346,Ramona CDP,,-116.8962368,33.0286131
6063186,,59346,Ramona CDP,,-116.9526171,33.02380681
6063188,SRA,59346,Ramona CDP,,-116.9442193,33.01243129
6063191,SRA,59346,Ramona CDP,,-116.9325407,33.02112925
6063192,,59346,Ramona CDP,,-116.938117,33.025589
6063193,SRA,59346,Ramona CDP,,-116.9264093,33.02339949
6063195,,59346,Ramona CDP,,-116.9360655,33.0155615
6063196,,59346,Ramona CDP,,-116.8997655,33.0230905
6063203,SRA,59346,Ramona CDP,,-116.8855305,33.070582
6063204,SRA,59346,Ramona CDP,,-116.883628,33.072262
6063205,SRA,59346,Ramona CDP,,-116.8805195,33.0687855
6063206,SRA,59346,Ramona CDP,,-116.8698251,33.07884356
6063207,SRA,59346,Ramona CDP,,-116.848065,33.09269167
6063208,SRA,59346,Ramona CDP,,-116.8398235,33.08296
6063210,,59346,Ramona CDP,,-116.8316497,33.07774465
6063211,,59346,Ramona CDP,,-116.8399156,33.06911928
6063216,SRA,59346,Ramona CDP,,-116.885157,33.0571785
6063217,SRA,59346,Ramona CDP,,-116.8913751,33.05056233
6063218,SRA,59346,Ramona CDP,,-116.869017,33.058805
6063219,,59346,Ramona CDP,,-116.8634377,33.05200355
6063220,,59346,Ramona CDP,,-116.8635982,33.05324732
6063221,SRA,59346,Ramona CDP,,-116.8517018,33.05009346
6063222,,59346,Ramona CDP,,-116.8536182,33.0521133
6063223,,59346,Ramona CDP,,-116.8542127,33.05379966
6063224,,59346,Ramona CDP,,-116.8915894,33.03660132
6063225,,59346,Ramona CDP,,-116.8870236,33.04436186
6063226,,59346,Ramona CDP,,-116.8784785,33.044503
6063227,,59346,Ramona CDP,,-116.8932406,33.03377562
6063228,,59346,Ramona CDP,,-116.8922095,33.035715
6063229,,59346,Ramona CDP,,-116.8746953,33.03204398
6063230,,59346,Ramona CDP,,-116.8771382,33.03331748
6063231,,59346,Ramona CDP,,-116.8624736,33.04062854
6063232,,59346,Ramona CDP,,-116.8644905,33.0418675
6063233,,59346,Ramona CDP,,-116.8718845,33.042904
6063234,,59346,Ramona CDP,,-116.867061,33.044544
6063235,,59346,Ramona CDP,,-116.8613995,33.03910043
6063236,,59346,Ramona CDP,,-116.85888,33.0433305
6063237,LRA,59346,Ramona CDP,,-116.8558947,33.0449798
6063238,,59346,Ramona CDP,,-116.8640633,33.03276589
6063239,,59346,Ramona CDP,,-116.8697422,33.03388039
6063240,,59346,Ramona CDP,,-116.867214,33.034342
6063241,,59346,Ramona CDP,,-116.8509404,33.03022871
6063242,,59346,Ramona CDP,,-116.8598157,33.03092678
6063243,SRA,59346,Ramona CDP,,-116.8410095,33.049955
6063244,SRA,59346,Ramona CDP,,-116.8387002,33.05229957
6063246,,59346,Ramona CDP,,-116.8463704,33.04381403
6063247,SRA,59346,Ramona CDP,,-116.834022,33.04467079
6063248,,59346,Ramona CDP,,-116.8439143,33.02820237
6063249,,59346,Ramona CDP,,-116.8435825,33.0282055
6063250,,59346,Ramona CDP,,-116.8459262,33.03533164
6063251,SRA,59346,Ramona CDP,,-116.8345918,33.02980653
6063252,SRA,59346,Ramona CDP,,-116.833852,33.0300905
6063253,SRA,59346,Ramona CDP,,-116.8289965,33.0332825
6063254,SRA,59346,Ramona CDP,,-116.8359365,33.035533
6063256,SRA,59346,Ramona CDP,,-116.8276496,33.03407532
6063257,,59346,Ramona CDP,,-116.888239,33.0191285
6063258,,59346,Ramona CDP,,-116.8861984,33.02224384
6063259,,59346,Ramona CDP,,-116.8874531,33.02701763
6063260,,59346,Ramona CDP,,-116.8798189,33.018811
6063261,,59346,Ramona CDP,,-116.8833154,33.01984329
6063262,,59346,Ramona CDP,,-116.8746798,33.02218577
6063263,,59346,Ramona CDP,,-116.8834861,33.02393864
6063264,,59346,Ramona CDP,,-116.8802219,33.02527731
6063265,,59346,Ramona CDP,,-116.8747569,33.02541661
6063266,,59346,Ramona CDP,,-116.881018,33.011955
6063267,LRA,59346,Ramona CDP,,-116.8650375,33.0196075
6063268,LRA,59346,Ramona CDP,,-116.8651197,33.02036728
6063269,,59346,Ramona CDP,,-116.8711933,33.02525521
6063270,,59346,Ramona CDP,,-116.8511669,33.02344057
6063271,,59346,Ramona CDP,,-116.8647345,33.014136
6063272,SRA,59346,Ramona CDP,,-116.8549605,33.0157855
6063275,,59346,Ramona CDP,,-116.8452185,33.02648625
6168128,SRA,59346,Ramona CDP,,-116.9207725,33.06985691
6168129,SRA,59346,Ramona CDP,,-116.9045882,33.07391062
6168248,,59346,Ramona CDP,,-116.9515626,33.03078043
6168250,SRA,59346,Ramona CDP,,-116.9292512,33.06086608
6168251,SRA,59346,Ramona CDP,,-116.904138,33.0474865
6168252,SRA,59346,Ramona CDP,,-116.8991205,33.0511825
6168253,LRA,59346,Ramona CDP,,-116.9016645,33.045201
6168254,LRA,59346,Ramona CDP,,-116.8992533,33.04529695
6168255,,59346,Ramona CDP,,-116.8953238,33.02984546
6168258,,59346,Ramona CDP,,-116.953253,33.026272
6168262,SRA,59346,Ramona CDP,,-116.943996,33.0136101
6168266,SRA,59346,Ramona CDP,,-116.9286234,33.01078639
6168267,SRA,59346,Ramona CDP,,-116.9286673,33.0121531
6168268,SRA,59346,Ramona CDP,,-116.9297058,33.01351413
6168269,SRA,59346,Ramona CDP,,-116.9314101,33.01427321
6168270,,59346,Ramona CDP,,-116.9073781,33.0185014
6168271,,59346,Ramona CDP,,-116.897706,33.0255495
